gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,flag_internet_no_tech_support,flag_fiber_high_charges,flag_short_tenure_monthly,expected_tenure,CLV,CLV_quartile,Churn
1,0,1,0,72,1,2,1,2,2,2,2,2,2,1,1,0,117.8,8684.8,2,9,1.0239577438219203,0,1,0,24,2827.2,Premium,1
1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25,2,6,0.9938823602852817,0,0,0,24,1450.8000000000002,Premium,1
0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1905.4,2,4,0.9645885539271523,1,0,0,12,607.8,Medium,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,0,1,1.0,0,0,1,12,241.79999999999998,Low,1
0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45,0,1,1.0609548167092924,0,0,0,24,469.20000000000005,Low,0
1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,970.4,2,3,1.0187926509186351,1,0,0,24,914.4000000000001,Medium,0
1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,3600.65,2,7,1.0160564373897707,1,0,0,24,1890.0,Premium,0
1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,2,3,1.028247721270977,1,0,0,12,903.0,Medium,1
1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,2,5,0.99934029686641,1,1,0,24,2182.8,Premium,1
0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,7657.4,2,8,1.0023824484239188,0,1,0,24,2546.3999999999996,Premium,0
0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,3,7,0.9931081649831649,0,0,0,24,1900.8000000000002,Premium,0
0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3634.8,2,7,1.0171825152515812,0,1,0,12,1261.1999999999998,High,0
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,2,1,1.08200682952456,0,0,0,24,486.0,Low,0
1,0,1,1,5,1,2,0,2,2,0,2,0,0,0,0,1,64.4,316.9,0,6,0.9841614906832298,0,0,1,12,772.8000000000001,Medium,0
1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,4614.55,2,5,1.0014540403875996,1,1,0,24,2168.3999999999996,Premium,0
1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,3250.45,2,6,1.0412101992440257,0,0,0,24,1702.8000000000002,Premium,0
0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4,1,7,0.9915184986897349,0,0,0,24,1851.6000000000001,Premium,0
0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,79.55,0,4,1.0,1,0,1,12,954.5999999999999,Medium,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,74.2,0,2,0.819889502762431,1,0,1,12,543.0,Low,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1244.8,2,1,1.0063869350796346,0,0,0,24,478.79999999999995,Low,0
1,0,0,0,48,1,2,0,2,0,0,2,0,2,1,1,0,70.95,3629.2,2,6,1.0656565656565655,0,0,0,24,1702.8000000000002,Premium,0
0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,525.0,3,3,0.9980039920159679,1,0,1,12,901.8000000000001,Medium,0
1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,4551.5,2,6,1.0010997470581766,0,0,0,24,1558.8000000000002,Premium,0
0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,2,4,1.0462404822335027,0,0,0,24,945.5999999999999,Medium,0
1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,2,8,1.007154289372599,0,1,0,24,2726.3999999999996,Premium,0
0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,2,7,0.999085436110151,1,1,0,12,1262.4,High,0
1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,105.95,5341.8,2,7,1.0083624351109015,1,1,0,12,1271.4,High,1
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3729.75,2,5,1.0338017628471645,0,0,0,12,1030.8000000000002,High,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,0,2,1.0,1,0,1,12,547.8,Low,1
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,19.25,864.2,2,1,0.9759457933370977,0,0,0,24,462.0,Low,0
1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,0,5,0.9944900351699882,1,0,1,12,1023.5999999999999,High,1
1,1,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,88.8,88.8,0,5,1.0,1,0,1,12,1065.6,High,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,19.4,0,1,1.0,0,0,1,12,232.79999999999998,Low,0
0,1,0,0,49,1,0,1,0,2,2,0,0,2,1,1,0,89.85,4287.2,2,5,0.9737771569395706,1,0,0,24,2156.3999999999996,Premium,0
0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9,3,4,1.027248218756018,1,0,1,12,1038.6,High,0
1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35,2,7,1.0276742211723018,1,1,0,12,1250.4,High,1
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,3,3,0.9889737885675599,1,0,1,12,886.1999999999999,Medium,1
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,1,3,20.0,196.35,3,1,0.8925,0,0,0,24,480.0,Low,0
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,2,8,0.9966130713115974,0,1,0,24,2686.8,Premium,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,7998.8,2,8,1.008574166540576,0,1,0,24,2643.6000000000004,Premium,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,775.6,2,1,0.9250402528475163,0,0,0,12,245.39999999999998,Low,0
1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0,1003.05,1,3,1.00305,0,0,0,12,600.0,Medium,0
1,0,0,1,27,1,0,2,1,1,1,1,1,1,2,0,1,19.7,509.3,2,1,0.9575108103026886,0,0,0,24,472.79999999999995,Low,0
0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,2,9,0.9754419737009723,0,1,0,24,2734.8,Premium,0
0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,3,6,0.9972251459190508,0,0,1,12,895.8000000000001,Medium,1
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,2,7,1.002471264367816,1,1,0,24,2505.6000000000004,Premium,0
1,0,0,0,15,1,0,1,0,0,2,0,2,0,0,0,2,85.3,1219.85,1,4,0.9533802266510355,1,0,0,12,1023.5999999999999,High,0
0,0,1,0,46,1,2,1,0,2,2,2,2,2,2,1,1,108.9,4854.3,2,8,0.9690382081686428,0,1,0,24,2613.6000000000004,Premium,0
1,0,0,0,39,1,0,0,0,0,0,2,0,0,2,1,0,49.8,1971.15,2,3,1.0149057769539698,0,0,0,24,1195.1999999999998,High,0
1,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,49.2,216.9,0,3,0.8817073170731707,0,0,1,12,590.4000000000001,Medium,1
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,2,7,1.0103767942583732,0,1,0,12,1254.0,High,0
1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,2020.9,2,3,0.9740215924426453,1,0,0,12,478.79999999999995,Low,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45,2,9,1.0143216374269006,0,1,0,24,2850.0,Premium,0
1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186.0,2,8,1.0132369462218531,0,0,0,24,2082.0,Premium,0
1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,80.8,457.1,0,4,0.9428630363036306,1,0,1,12,969.5999999999999,High,0
0,0,0,0,37,0,1,0,0,0,0,2,0,0,0,0,1,28.6,973.55,2,2,0.9200056700056699,0,0,0,12,343.20000000000005,Low,1
0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,0,3,1.0,1,0,1,12,903.5999999999999,Medium,1
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,0,1,0.9379606879606879,0,0,1,12,244.20000000000002,Low,1
1,1,1,0,64,1,0,1,2,0,2,0,0,0,1,0,1,80.3,5017.7,2,4,0.9763581880448319,1,0,0,24,1927.1999999999998,Premium,0
1,0,0,0,33,1,2,0,0,2,0,0,0,0,0,1,0,54.65,1665.2,2,4,0.9233413734786104,1,0,0,12,655.8,Medium,0
1,1,1,1,50,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,2,7,1.0172854291417164,1,0,0,24,1803.6000000000001,Premium,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,2,2,0.9530862282878411,0,0,0,24,595.2,Medium,0
1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1620.45,2,2,0.9811692046865067,0,0,0,24,591.5999999999999,Medium,0
0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,1347.15,1,4,0.9761956521739131,0,0,0,24,1440.0,Premium,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,0,1,1.0,0,0,1,12,250.79999999999998,Low,0
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,1,2,0.9615212927417194,0,0,0,24,584.4000000000001,Medium,0
1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,7320.9,2,8,0.9996313288546615,0,1,0,12,1292.4,High,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7,599.25,2,1,1.013959390862944,0,0,0,24,472.79999999999995,Low,0
1,0,1,1,65,1,0,0,2,0,0,2,2,2,2,1,0,74.8,4820.15,2,6,0.9913924310983134,0,0,0,24,1795.1999999999998,Premium,1
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,2,6,1.007258903695747,1,1,0,24,2306.3999999999996,Premium,0
0,0,1,0,12,1,0,0,2,0,0,2,0,0,0,0,0,54.2,690.5,3,4,1.0616543665436653,0,0,1,12,650.4000000000001,Medium,0
0,0,1,1,70,1,2,0,2,0,0,2,2,2,2,1,0,80.6,5460.2,2,7,0.9677773839064161,0,0,0,24,1934.3999999999999,Premium,0
1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,788.05,2,1,1.0935266773052104,1,0,0,24,596.4000000000001,Medium,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,958.15,2,1,1.073677722994173,0,0,0,24,465.59999999999997,Low,0
0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,2,5,0.9625727128503437,1,1,0,12,1134.6,High,1
1,0,1,1,69,1,0,1,0,0,0,2,2,2,2,1,1,95.2,6671.7,2,5,1.0156649616368285,0,1,0,24,2284.8,Premium,0
1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,1,4,1.0479361370716511,1,0,0,12,1027.1999999999998,High,1
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,348.15,3,2,0.8712462462462462,1,0,1,12,532.8,Low,0
1,0,1,0,43,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,2,7,1.0385663747607725,1,0,0,24,1924.8000000000002,Premium,0
0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,25.9,1216.6,2,2,1.0438438438438438,0,0,0,24,621.5999999999999,Medium,0
1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,151.8,0,3,0.993455497382199,1,0,1,12,916.8000000000001,Medium,1
0,1,0,0,41,1,0,1,0,0,2,2,2,2,1,1,0,101.1,4016.2,2,6,0.9689030421461485,0,1,0,24,2426.3999999999996,Premium,0
1,0,0,0,24,1,2,1,0,0,0,0,2,2,0,1,2,94.1,2322.85,1,5,1.0285379029401347,1,1,0,12,1129.1999999999998,High,0
0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,5737.6,2,4,0.9905393273945169,1,0,0,24,1930.8000000000002,Premium,0
1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,5746.15,2,6,1.0020839873042446,1,1,0,12,1207.1999999999998,High,1
0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,0,24.7,465.85,1,2,0.9926486256126146,0,0,0,12,296.4,Low,0
0,0,0,0,8,1,0,0,0,0,2,2,0,2,0,0,3,64.1,504.05,3,5,0.982936817472699,0,0,1,12,769.1999999999999,Medium,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,0,3,1.0,1,0,1,12,890.4000000000001,Medium,1
0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,5860.7,2,6,1.0253687212414928,0,1,0,24,2248.8,Premium,0
1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,6373.1,2,5,1.062209888580548,1,0,0,12,1074.6,High,0
0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,85.3,2917.5,2,5,0.9772232456874895,0,0,0,12,1023.5999999999999,High,1
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,2,5,1.011983578937377,0,0,0,12,766.2,Medium,0
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,1,19.65,1008.7,2,1,0.9506172839506174,0,0,0,24,471.59999999999997,Low,0
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1940.85,2,2,1.1024424879295653,0,0,0,24,603.5999999999999,Medium,0
0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5,2,1,0.916133617626155,0,0,0,24,482.40000000000003,Low,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,44.05,202.15,0,2,0.9178206583427924,1,0,1,12,528.5999999999999,Low,0
1,1,1,1,56,1,2,1,2,0,2,0,2,2,1,1,0,104.55,5794.65,2,7,0.9897263783562205,1,1,0,24,2509.2,Premium,1
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,1105.4,3,6,1.0269893621963118,1,1,1,12,1174.1999999999998,High,1
1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,1088.25,2,2,0.989093387866394,0,0,0,24,586.8,Medium,0
1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,688.2,1,4,0.9040394088669952,1,0,0,24,1218.0,High,0
0,1,0,0,18,1,2,1,0,2,0,2,2,2,0,1,1,103.6,1806.35,1,7,0.9686561561561561,0,1,0,12,1243.1999999999998,High,0
0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,3,4,1.1009631632308212,0,0,0,24,1291.1999999999998,High,0
1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,585.95,3,4,0.9014615384615385,1,0,1,12,975.0,High,1
1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,6929.4,2,6,0.9785629554312828,1,1,0,24,2360.3999999999996,Premium,0
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,1309.0,2,3,1.0144927536231885,1,0,0,24,938.4000000000001,Medium,0
0,0,0,0,52,1,2,0,2,0,2,2,2,0,1,0,1,74.0,3877.65,2,7,1.0077053014553015,0,0,0,24,1776.0,Premium,0
1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,4549.45,2,6,1.0098668146503884,0,1,0,24,2162.3999999999996,Premium,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,0,2,1.0,1,0,1,12,543.5999999999999,Low,1
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,275.9,1,1,0.8911498708010335,0,0,0,12,232.20000000000002,Low,0
0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,869.9,2,1,1.0177840177840176,0,0,0,12,244.20000000000002,Low,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.85,84.2,0,1,1.1167108753315649,0,0,1,12,226.20000000000002,Low,0
0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,1,2,76.5,837.95,3,3,0.9957813428401664,1,0,1,12,918.0,Medium,1
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,1423.05,2,2,1.004978813559322,0,0,0,12,354.0,Low,0
1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1529.65,2,1,1.0675949190396428,0,0,0,24,477.59999999999997,Low,0
1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,171.0,0,2,1.1354581673306772,0,0,0,24,602.4000000000001,Medium,0
0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,5440.9,2,6,1.0065675065675066,0,1,0,12,1201.1999999999998,High,1
0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,81.1,576.65,3,3,1.01576536903294,1,0,1,12,973.1999999999999,High,1
1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,0,4,0.9575906576521205,1,0,1,12,976.1999999999999,High,1
0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,75.5,5229.45,2,6,1.0337946031432241,1,0,0,24,1812.0,Premium,0
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,93.85,0,5,1.0,1,1,1,12,1126.1999999999998,High,1
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5,2,4,0.9855505216913784,1,1,0,12,1092.6,High,0
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,2,6,1.0189813000532562,1,1,0,12,1218.6,High,0
1,0,1,1,44,1,0,0,0,2,0,2,0,0,0,1,0,54.9,2549.1,2,4,1.0552657724788872,0,0,0,12,658.8,Medium,0
0,0,0,1,8,0,1,0,2,0,0,0,0,2,0,1,2,38.5,330.8,3,3,1.074025974025974,1,0,1,12,462.0,Low,0
0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,214.55,0,3,1.0579388560157792,1,0,1,12,608.4000000000001,Medium,0
1,0,0,0,6,1,0,0,2,0,0,0,0,2,0,1,0,59.15,336.7,0,4,0.9487179487179488,1,0,1,12,709.8,Medium,0
0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,2,4,1.0011071635131785,1,0,0,12,1037.4,High,1
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,2,2,1.045367421561689,1,0,0,12,847.8000000000001,Medium,0
0,0,1,0,2,1,0,1,2,0,0,2,0,0,0,1,2,80.15,194.55,0,4,1.2136618839675608,0,0,1,12,961.8000000000001,Medium,0
0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,3168.0,2,5,0.9966651985150695,1,0,0,12,829.1999999999999,Medium,0
0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,1546.3,2,4,1.017034990791897,0,0,0,24,1303.1999999999998,High,0
0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,5224.35,2,4,0.9839256455166959,1,0,0,12,965.4000000000001,High,1
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,35.45,35.45,0,2,1.0,1,0,1,12,425.40000000000003,Low,1
1,0,0,1,57,1,0,2,1,1,1,1,1,1,2,1,3,19.6,1170.55,2,1,1.047753311851056,0,0,0,24,470.40000000000003,Low,0
1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,73.75,545.15,3,3,1.0559806295399514,1,0,1,12,885.0,Medium,1
0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,6218.45,2,7,1.0071995464852608,1,1,0,24,2352.0,Premium,0
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,0,2,0.8947072072072071,1,0,1,12,355.20000000000005,Low,1
1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2807.65,2,5,1.0125137488955804,1,0,0,12,1073.4,High,0
1,0,0,1,15,1,2,2,1,1,1,1,1,1,0,1,2,24.8,324.15,1,2,0.8713709677419355,0,0,0,12,297.6,Low,0
0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,789.55,2,2,1.048539176626826,0,0,0,24,602.4000000000001,Medium,0
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,1,74.6,548.9,3,3,0.9197386058981234,1,0,1,12,895.1999999999999,Medium,0
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,2,7,0.9829352328597422,1,1,0,24,2384.3999999999996,Premium,0
0,0,1,1,62,1,2,1,2,0,0,0,2,2,2,1,0,101.15,6638.35,2,6,1.0585285347535598,1,1,0,24,2427.6000000000004,Premium,0
0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,2,7,0.97743399339934,0,0,0,24,1939.1999999999998,Premium,0
1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4,0,4,0.8683677602268126,0,0,1,12,987.5999999999999,High,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,19.3,0,1,1.0,0,0,1,12,231.60000000000002,Low,1
1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3777.15,2,6,1.0014980776879225,1,1,0,12,1191.0,High,1
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,103.2,5873.75,2,7,1.0163603959025471,0,1,0,24,2476.8,Premium,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,2,9,1.0347645898810625,0,0,0,24,2163.6000000000004,Premium,0
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,2,2,1.0042035259426565,0,0,0,24,579.5999999999999,Low,0
0,0,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,79.75,1111.85,1,4,0.9294461859979101,1,0,0,12,957.0,Medium,1
0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,63.75,0,2,1.0537190082644627,1,0,1,12,363.0,Low,0
1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,86.6,86.6,0,4,1.0,1,0,1,12,1039.1999999999998,High,1
1,1,1,0,55,1,2,0,2,2,0,0,0,0,1,0,1,60.0,3316.1,2,5,1.004878787878788,1,0,0,24,1440.0,Premium,0
0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,1253.5,1,5,0.9648987760757448,0,0,0,12,708.5999999999999,Medium,0
0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,2,1,1.020367469021507,0,0,0,12,247.79999999999998,Low,0
1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,6503.2,2,6,0.9972397718211371,1,1,0,12,1150.8000000000002,High,0
0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,30.5,30.5,0,2,1.0,1,0,1,12,366.0,Low,1
1,0,1,1,63,0,1,0,2,2,2,0,2,2,2,0,2,59.0,3707.6,2,6,0.997471078827011,1,0,0,24,1416.0,High,0
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,54.5,0,4,1.0,0,0,1,12,654.0,Medium,0
1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,1117.55,1,3,1.0441465009810333,1,0,0,12,917.4000000000001,Medium,0
0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,30.6,856.35,2,2,0.9650101419878295,1,0,0,12,367.20000000000005,Low,1
1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95,610.2,1,3,0.9189067088321662,1,0,0,12,419.40000000000003,Low,0
0,1,0,0,33,1,2,1,0,2,2,2,2,2,0,1,2,110.45,3655.45,2,8,1.0029082129580091,0,1,0,12,1325.4,High,1
1,0,1,1,68,0,1,0,2,2,0,0,2,0,1,0,3,44.8,2983.65,2,4,0.9794019170168069,1,0,0,24,1075.1999999999998,High,0
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2,2,8,0.9902759617965657,0,1,0,24,2614.8,Premium,0
0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1832.4,1,7,0.9738520408163265,1,0,0,24,1881.6000000000001,Premium,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.05,20.05,0,1,1.0,0,0,1,12,240.60000000000002,Low,1
0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1955.4,2,5,1.0137646784353371,1,0,0,24,1402.8000000000002,High,0
1,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0,2,53.75,608.0,3,4,1.0283298097251585,1,0,1,12,645.0,Medium,1
1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,104.1,541.9,0,7,1.0411143131604226,1,1,1,12,1249.1999999999998,High,1
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,75.55,0,3,1.0,1,0,1,12,906.5999999999999,Medium,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,193.05,3,1,0.972544080604534,0,0,1,12,238.20000000000002,Low,0
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,2,20.0,417.65,1,1,1.044125,0,0,0,12,240.0,Low,0
1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,1,20.4,107.6,0,1,0.8790849673202614,0,0,0,24,489.59999999999997,Low,0
0,1,0,0,42,1,2,1,0,0,0,0,2,0,0,1,2,84.65,3541.35,2,4,0.9960762804826596,1,0,0,12,1015.8000000000001,High,1
1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,235.8,3,1,0.9334916864608076,0,0,1,12,252.60000000000002,Low,0
1,0,0,0,22,1,0,1,0,2,0,0,2,2,0,1,3,93.2,2157.3,1,5,1.0521361685524777,1,1,0,12,1118.4,High,0
1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,1336.9,1,4,0.976909024479357,1,0,0,12,966.0,High,0
1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,89.05,0,2,1.2577683615819206,0,0,1,12,283.20000000000005,Low,0
0,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.5,398.55,1,1,1.023234916559692,0,0,0,24,492.0,Low,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,2,2,0.9675429184549356,0,0,0,24,559.2,Low,0
1,0,0,1,1,1,0,0,0,0,0,2,0,2,0,1,3,59.55,59.55,0,4,1.0,0,0,1,12,714.5999999999999,Medium,0
